,tweet_ids,tweets text,created_at,like_count,retweet_count,impression_count,userid,toenglish,sentiment,percent
70,1785708086285701339,RT @VishnuCinemas: What a fantastic day continues housefull show's #Ghilli and #Dheena 🔥😍 celebration overload @VishnuCinemas ofcourse this…,2024-05-01 16:29:19+00:00,0,22,0,1515830974675767301,RT @VishnuCinemas: What a fantastic day continues housefull show's #Ghilli and #Dheena 🔥😍 celebration overload @VishnuCinemas ofcourse this…,Positive,97.8
71,1785707158539321694,"Adei 
#vidamuyarchi FL vidaama ena pannura https://t.co/jfugZDYuy9",2024-05-01 16:25:38+00:00,3,1,334,1709154383144108032,"Adei
#vidamuyarchi FL vidaama ena pannura https://t.co/jfugZDYuy9",Positive,58.75
72,1785705462941258226,RT @VishnuCinemas: What a fantastic day continues housefull show's #Ghilli and #Dheena 🔥😍 celebration overload @VishnuCinemas ofcourse this…,2024-05-01 16:18:53+00:00,0,22,0,1701226178214862849,RT @VishnuCinemas: What a fantastic day continues housefull show's #Ghilli and #Dheena 🔥😍 celebration overload @VishnuCinemas ofcourse this…,Positive,97.8
73,1785705272410886591,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 16:18:08+00:00,0,266,0,726644700241752064,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
74,1785704895024189877,"RT @edits_manoj: Surpassed 1 Million+ Views in Twitter alone in 24 Hours❤️

Didn't Expected this🫂

#Vidamuyarchi",2024-05-01 16:16:38+00:00,0,855,0,933657682103472129,"RT @edits_manoj: Surpassed 1 Million+ Views in Twitter alone in 24 Hours❤️

Didn't Expected this🫂

#Vidamuyarchi",Positive,95.47
75,1785704650307735560,RT @VishnuCinemas: What a fantastic day continues housefull show's #Ghilli and #Dheena 🔥😍 celebration overload @VishnuCinemas ofcourse this…,2024-05-01 16:15:40+00:00,0,22,0,1518882874162049025,RT @VishnuCinemas: What a fantastic day continues housefull show's #Ghilli and #Dheena 🔥😍 celebration overload @VishnuCinemas ofcourse this…,Positive,97.8
76,1785704542061093104,"RT @wasirajinifan: But Inga Thalapathy eh serupadi vangunavar dana bro 😂😂😂

#Thalaivar #ThalaAjith #Vettaiyan #Coolie #vidamuyarchi #GoodBa…",2024-05-01 16:15:14+00:00,0,5,0,4109776685,"RT @wasirajinifan: But Inga Thalapathy eh adanadi vangunavar dana bro 😂😂😂

#Thalaivar #ThalaAjith #Vettaiyan #Coolie #vidamuyarchi #GoodBa…",Negative,41.49
77,1785704251714585011,"RT @Sivakum77350647: Intha koottam எதையும் எதிர்பார்த்து வர கூட்டம் இல்லை. அஜித்குமார் என்ற ஒரு தனி மனிதருக்கு.

#HappyBirthdayAjithKumar…",2024-05-01 16:14:05+00:00,0,2,0,1593929791396532224,"RT @Sivakum77350647: Intha koottam no crowd come expecting anything. To a single man named Ajith Kumar.

#HappyBirthdayAjithKumar…",Positive,43.65
78,1785704163814555965,"தமிழ்நாட்டில் கில்லி ரீ்-ரிலிஸ் கொண்டாட்டத்தை  தடம் தெரியாத அளவிற்கு சுக்குபொடியாக்கியது அஜித்தின் ""தீனா"" கொண்டாட்டம் 💥അജിത്തിൻ്റെ ""ദീന"" ആഘോഷങ്ങൾ തമിഴകത്ത് ഗില്ലി റീ-റിലീസ് ആഘോഷങ്ങളെ ഇളക്കിമറിച്ചു🔥🔥🔥
#vidamuyarchi #GoodBagUgly #UPDATE 🙏❤️ https://t.co/UTbnEfq2HM",2024-05-01 16:13:44+00:00,0,0,32,1334139507570929664,"Ajith's ""Deena"" Celebration Rocks Gilli Re-Release Celebrations in Tamil Nadu
#vidamuyarchi #GoodBagUgly #UPDATE 🙏❤️ https://t.co/UTbnEfq2HM",Positive,95.61
79,1785704091961971057,"RT @Sivakum77350647: Intha koottam எதையும் எதிர்பார்த்து வர கூட்டம் இல்லை. அஜித்குமார் என்ற ஒரு தனி மனிதருக்கு.

#HappyBirthdayAjithKumar…",2024-05-01 16:13:26+00:00,0,2,0,1326480344552361985,"RT @Sivakum77350647: Intha koottam no crowd come expecting anything. To a single man named Ajith Kumar.

#HappyBirthdayAjithKumar…",Positive,43.65
80,1785703932603613561,"Intha koottam எதையும் எதிர்பார்த்து வர கூட்டம் இல்லை. அஜித்குமார் என்ற ஒரு தனி மனிதருக்கு.

#HappyBirthdayAjithKumar  #Ajithkumar𓃵 #AjithKumarbirthday #AjithKumar #GoodBadIgly #vidamuyarchi https://t.co/kwHfknOiFu",2024-05-01 16:12:48+00:00,2,2,86,1326480344552361985,"Intha koottam is not crowded expecting anything. To a single man named Ajith Kumar.

#HappyBirthdayAjithKumar #Ajithkumar𓃵 #AjithKumarbirthday #AjithKumar #GoodBadIgly #vidamuyarchi https://t.co/kwHfknOiFu",Positive,92.99
81,1785701990980366549,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 16:05:06+00:00,0,333,0,1255914539167690754,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
82,1785701974702457343,"RT @CineRukhKhan_: Happiest Birthday to REAL THALA OF INDIAN INDUSTRY ✨️ 

Thank You for your unforgettable films and Cannot wait for #vida…",2024-05-01 16:05:02+00:00,0,9,0,1730197517541736449,"RT @CineRukhKhan_: Happiest Birthday to REAL THALA OF INDIAN INDUSTRY ✨️ 

Thank You for your unforgettable films and Cannot wait for #vida…",Positive,98.64
83,1785701851154849827,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 16:04:32+00:00,0,266,0,1295691984443645952,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
84,1785701429266858304,RT @VishnuCinemas: What a fantastic day continues housefull show's #Ghilli and #Dheena 🔥😍 celebration overload @VishnuCinemas ofcourse this…,2024-05-01 16:02:52+00:00,0,22,0,1466239265071767555,RT @VishnuCinemas: What a fantastic day continues housefull show's #Ghilli and #Dheena 🔥😍 celebration overload @VishnuCinemas ofcourse this…,Positive,97.8
85,1785700842001363118,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 16:00:32+00:00,0,333,0,2182518194,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
86,1785700600174542890,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 15:59:34+00:00,0,266,0,1594565615380926464,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
87,1785699837817897278,"RT @He_is_Sam: ONCE AGAIN HAPPY BIRTHDAY THALA 👑😻💥

THE KINGDOM 👑💥

#HBDAjthKumar  #AjithKumar  #vidamuyarchi https://t.co/YJQsPQKCUN",2024-05-01 15:56:32+00:00,0,25,0,1609159209861668864,"RT @He_is_Sam: ONCE AGAIN HAPPY BIRTHDAY THALA 👑😻💥

THE KINGDOM 👑💥

#HBDAjthKumar #AjithKumar #vidamuyarchi https://t.co/YJQsPQKCUN",Positive,97.78999999999999
88,1785699714173980976,"നമ്മളാൽ കഴിയുന്നത് ചെറിയൊരു കൈ താങ്ങ്🙏🫂🫴
#AjithKumar #vidamuyarchi #GoodBadIgly 🙌 https://t.co/KoJnglCKit",2024-05-01 15:56:03+00:00,0,0,18,1334139507570929664,"All we can do is give a little hand 🙏🫂🫴
#AjithKumar #vidamuyarchi #GoodBadIgly 🙌 https://t.co/KoJnglCKit",Positive,94.26
89,1785698000255525334,"RT @wasirajinifan: But Inga Thalapathy eh serupadi vangunavar dana bro 😂😂😂

#Thalaivar #ThalaAjith #Vettaiyan #Coolie #vidamuyarchi #GoodBa…",2024-05-01 15:49:14+00:00,0,5,0,1699733781698301952,"RT @wasirajinifan: But Inga Thalapathy eh adanadi vangunavar dana bro 😂😂😂

#Thalaivar #ThalaAjith #Vettaiyan #Coolie #vidamuyarchi #GoodBa…",Negative,41.49
90,1785697440387260642,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 15:47:01+00:00,0,333,0,3243729036,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
91,1785696943403884552,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 15:45:02+00:00,0,266,0,2883283477,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
92,1785696721122775432,"RT @He_is_Sam: ONCE AGAIN HAPPY BIRTHDAY THALA 👑😻💥

THE KINGDOM 👑💥

#HBDAjthKumar  #AjithKumar  #vidamuyarchi https://t.co/YJQsPQKCUN",2024-05-01 15:44:09+00:00,0,25,0,1461713319845249027,"RT @He_is_Sam: ONCE AGAIN HAPPY BIRTHDAY THALA 👑😻💥

THE KINGDOM 👑💥

#HBDAjthKumar #AjithKumar #vidamuyarchi https://t.co/YJQsPQKCUN",Positive,97.78999999999999
93,1785696339478888887,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 15:42:38+00:00,0,266,0,1274297655963848709,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
94,1785696257673248814,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 15:42:19+00:00,0,333,0,1093398387204845568,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
95,1785695623020507205,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 15:39:47+00:00,0,266,0,1194995528322314245,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
96,1785695133696131236,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 15:37:51+00:00,0,333,0,398398978,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
97,1785694926917054798,"RT @He_is_Sam: ONCE AGAIN HAPPY BIRTHDAY THALA 👑😻💥

THE KINGDOM 👑💥

#HBDAjthKumar  #AjithKumar  #vidamuyarchi https://t.co/YJQsPQKCUN",2024-05-01 15:37:01+00:00,0,25,0,1548592371549741056,"RT @He_is_Sam: ONCE AGAIN HAPPY BIRTHDAY THALA 👑😻💥

THE KINGDOM 👑💥

#HBDAjthKumar #AjithKumar #vidamuyarchi https://t.co/YJQsPQKCUN",Positive,97.78999999999999
98,1785694899305865725,RT @VishnuCinemas: What a fantastic day continues housefull show's #Ghilli and #Dheena 🔥😍 celebration overload @VishnuCinemas ofcourse this…,2024-05-01 15:36:55+00:00,0,22,0,1145894437228122113,RT @VishnuCinemas: What a fantastic day continues housefull show's #Ghilli and #Dheena 🔥😍 celebration overload @VishnuCinemas ofcourse this…,Positive,97.8
99,1785694357842255979,RT @chinnapulla: Happy Bday MyDear AK ❤️ #AKBirthday #May1 #Vidamuyarchi https://t.co/B9Qb8UQlvT,2024-05-01 15:34:46+00:00,0,7,0,1574571069612392449,RT @chinnapulla: Happy Bday MyDear AK ❤️ #AKBirthday #May1 #Vidamuyarchi https://t.co/B9Qb8UQlvT,Positive,97.77
100,1785694202107752666,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 15:34:09+00:00,0,266,0,1149868477131309058,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
101,1785693549381681169,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 15:31:33+00:00,0,266,0,1510431675913994240,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
102,1785693147546419293,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 15:29:57+00:00,0,266,0,1353994003964850177,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
103,1785692736886309016,Eppo #vidamuyarchi padam release aghum😌 https://t.co/vVDS7uzsIP,2024-05-01 15:28:19+00:00,0,0,58,914458087062491137,Eppo #vidamuyarchi padam release aghum😌 https://t.co/vVDS7uzsIP,Positive,88.59
104,1785692592531030092,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 15:27:45+00:00,0,333,0,1347059061343145984,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
105,1785691302434328822,"RT @CineRukhKhan_: Happiest Birthday to REAL THALA OF INDIAN INDUSTRY ✨️ 

Thank You for your unforgettable films and Cannot wait for #vida…",2024-05-01 15:22:37+00:00,0,9,0,1591151656070414336,"RT @CineRukhKhan_: Happiest Birthday to REAL THALA OF INDIAN INDUSTRY ✨️ 

Thank You for your unforgettable films and Cannot wait for #vida…",Positive,98.64
106,1785688733465153806,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 15:12:25+00:00,0,266,0,1015610281643290624,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
107,1785688318820360634,"RT @He_is_Sam: ONCE AGAIN HAPPY BIRTHDAY THALA 👑😻💥

THE KINGDOM 👑💥

#HBDAjthKumar  #AjithKumar  #vidamuyarchi https://t.co/YJQsPQKCUN",2024-05-01 15:10:46+00:00,0,25,0,1517770141554995200,"RT @He_is_Sam: ONCE AGAIN HAPPY BIRTHDAY THALA 👑😻💥

THE KINGDOM 👑💥

#HBDAjthKumar #AjithKumar #vidamuyarchi https://t.co/YJQsPQKCUN",Positive,97.78999999999999
108,1785688110946549776,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 15:09:56+00:00,0,266,0,1196673822662881281,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
109,1785687761359643014,"RT @wasirajinifan: But Inga Thalapathy eh serupadi vangunavar dana bro 😂😂😂

#Thalaivar #ThalaAjith #Vettaiyan #Coolie #vidamuyarchi #GoodBa…",2024-05-01 15:08:33+00:00,0,5,0,1192737831912783872,"RT @wasirajinifan: But Inga Thalapathy eh adanadi vangunavar dana bro 😂😂😂

#Thalaivar #ThalaAjith #Vettaiyan #Coolie #vidamuyarchi #GoodBa…",Negative,41.49
110,1785684411733913735,"RT @Thala_RL: தமிழ் திரையுலகத்தின் 

என்றும் முடிசூடா மன்னன் 

அஜித்குமார்  மட்டுமே 😎🔥

#AjithKumar #HBDAjithKumar #Vidamuyarchi https://t.…",2024-05-01 14:55:14+00:00,0,8,0,880033301192261632,"RT @Thala_RL: of Tamil cinema

Uncrowned King

Only Ajith Kumar 😎🔥

#AjithKumar #HBDAjithKumar #Vidamuyarchi https://t.…",Positive,87.7
111,1785683290390720680,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 14:50:47+00:00,0,333,0,1167684254,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
112,1785683282329588157,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 14:50:45+00:00,0,333,0,1220690015425986565,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
